tconst	averageRating	numVotes
tt1587934	6.8	4707
tt1588221	7.8	3105
tt1588224	8.3	825
tt1588754	7.7	3868
tt15891812	7.2	3491
tt15894440	7.7	789
tt1589889	6.0	732
tt15907000	5.7	1992
tt1590961	7.2	16817
tt15910280	7.6	833
tt15912380	6.6	1338
tt1591375	3.7	547
tt1591468	6.9	2587
tt1591490	6.9	932
tt1591493	6.9	17434
tt1591511	7.2	1226
tt1591535	8.0	812
tt1591620	5.9	651
tt1592154	7.7	55585
tt1592226	6.3	754
tt1592254	7.4	4081
tt1592270	5.8	824
tt1592287	4.2	2032
tt1592293	5.4	794
tt1592812	7.5	2115
tt1593584	8.1	8536
tt1593756	7.6	12963
tt1593823	5.7	8668
tt15939084	6.9	1227
tt15940712	6.1	1385
tt1594367	6.7	988
tt1594381	6.1	1614
tt15943826	7.0	1128
tt1595680	7.5	27646
tt1595856	6.6	2614
tt1595859	7.7	52576
tt1595860	6.3	817
tt1595870	7.5	1250
tt1596029	6.5	531
tt1596356	6.7	11105
tt15964848	7.9	3364
tt1596589	7.7	4868
tt1596786	7.0	8988
tt1597396	7.3	503
tt1597420	7.0	20281
tt15975122	7.5	5628
tt1597624	8.0	668
tt15977292	6.6	5461
tt15977708	7.4	1347
tt15978212	7.5	1321
tt1598754	8.3	47687
tt1598874	6.7	839
tt1598876	6.8	3440
tt1599357	7.1	8595
tt1600194	7.4	81730
tt1600199	7.6	15030
tt1600757	6.7	7439
tt1601141	7.5	2525
tt16021642	6.7	697
tt16024584	7.4	2257
tt16026032	5.3	2546
tt16026746	8.7	47851
tt16026956	6.3	701
tt16027074	7.5	16048
tt16027926	6.5	6027
tt16030542	7.4	61769
tt1604099	7.0	32648
tt1604113	6.5	3558
tt1605467	7.6	1823
tt1606375	8.7	238476
tt1606487	7.6	1051
tt1608180	6.5	29324
tt1608383	8.1	5194
tt16085542	7.7	993
tt16087866	6.5	853
tt16088566	6.5	1173
tt1608924	7.4	591
tt16091718	7.0	684
tt1609540	5.8	643
tt16098700	7.1	15205
tt16103044	8.1	1199
tt1610515	6.6	746
tt1610518	6.7	3455
tt1610527	8.1	58232
tt1610860	8.2	3517
tt16113748	7.8	1040
tt1611787	8.7	4818
tt16118500	7.1	1966
tt16124614	5.1	9671
tt1612578	6.2	5455
tt1612716	7.7	591
tt16141842	6.9	671
tt16146342	7.2	1055
tt16152716	6.5	17836
tt16152776	7.1	743
tt1615400	6.5	602
tt16156718	7.8	2679
tt16156736	6.0	2043
tt16156744	6.3	951
tt1615676	5.1	1106
tt1615919	8.0	42593
tt1615925	5.8	1815
tt1615926	6.8	3325
tt1616209	6.8	2237
tt16162676	6.6	882
tt1616295	8.2	3414
tt16163746	5.8	4746
tt1618371	7.7	3905
tt1618952	8.1	10882
tt1620638	6.9	563
tt1620950	7.7	8666
tt1621748	7.9	11527
tt1622696	7.8	13907
tt16227240	8.0	12134
tt1622764	7.9	1327
tt16227948	4.7	1165
tt1623136	8.1	748
tt16231800	7.6	5184
tt16232892	6.4	1760
tt16233462	7.3	2926
tt1624845	7.4	1001
tt1625263	2.7	720
tt16255458	7.3	2562
tt1625724	8.4	9389
tt16259122	4.4	914
tt16259218	7.7	2385
tt16259804	6.1	925
tt1626038	8.3	17523
tt1626459	7.1	1036
tt16266226	8.1	4539
tt16267464	6.8	2396
tt16270188	6.3	679
tt16271554	7.0	556
tt16274170	1.0	1633
tt16277846	6.7	1685
tt1628033	8.7	133922
tt16282794	6.3	613
tt16283666	7.2	3985
tt16283758	7.0	20401
tt16283804	8.0	62057
tt16283824	6.9	40475
tt16287444	7.3	519
tt16287480	6.8	3921
tt16288804	7.0	36626
tt16288838	7.0	6801
tt1629042	8.3	819
tt16291356	6.6	730
tt1629348	5.7	1933
tt16294384	7.5	39602
tt16294840	7.5	505
tt16296870	8.5	27228
tt1630269	7.3	797
tt16303630	6.7	692
tt16304142	6.7	1279
tt16305210	6.9	507
tt1630574	7.1	7687
tt16306836	6.1	1056
tt16307970	6.2	2146
tt16317618	8.2	1096
tt1631891	7.8	2438
tt1632065	8.3	577
tt1632701	8.4	523148
tt16341212	7.0	1666
tt1634165	7.1	1832
tt1634208	7.9	10230
tt1634209	6.0	2807
tt16343844	7.6	2014
tt1634549	8.3	10964
tt16350094	6.8	19013
tt16351432	6.3	5221
tt16352098	6.7	2390
tt1635327	7.5	9683
tt16358384	7.9	102632
tt16358754	7.1	17279
tt16359870	8.4	1736
tt1636691	7.6	9204
tt1636694	6.5	3069
tt1636699	9.0	1330
tt16368786	7.7	1301
tt16369008	7.7	1068
tt16369040	5.7	710
tt16369304	6.6	2004
tt16369694	7.2	1290
tt16373480	7.0	1761
tt16373746	6.8	4287
tt1637574	8.2	25429
tt16377018	7.1	1210
tt1637727	8.3	130776
tt1637756	3.6	825
tt16378210	7.8	2833
tt16379148	7.5	529
tt16382978	5.9	1074
tt1638319	7.3	5724
tt16383322	6.7	625
tt16385150	8.7	4283
tt16389768	5.8	1097
tt1639109	7.6	17447
tt16393058	8.0	2007
tt1639471	7.1	780
tt16397346	8.3	526
tt16401516	8.7	1620
tt1640240	6.3	715
tt16402422	6.7	6396
tt1640719	7.2	19630
tt16409108	6.1	4875
tt16409202	7.3	554
tt16410470	7.6	707
tt1641247	7.5	16988
tt1641349	6.7	88060
tt1641384	8.6	49573
tt16415264	8.3	1435
tt1641653	7.4	2101
tt16418808	7.4	40767
tt16418896	5.3	8151
tt16420408	7.6	5850
tt1642158	8.2	549
tt1642351	7.4	789
tt1642620	5.4	1247
tt16427924	7.6	1636
tt16428640	6.6	4926
tt16428772	6.2	1108
tt16429136	8.1	1409
tt1643221	3.7	1533
tt1643266	7.0	13292
tt16434892	7.6	635
tt16434950	7.0	520
tt16437242	6.3	527
tt16442566	8.0	1545
tt16442600	7.8	523
tt16442864	7.0	528
tt16447750	8.1	12749
tt16450274	6.4	25358
tt16463942	8.1	6892
tt1647109	7.7	1224
tt1647292	8.1	669
tt1647423	7.0	3941
tt16477402	8.2	3121
tt16481820	6.4	1857
tt16492574	8.0	924
tt16492950	4.7	1789
tt16493232	7.2	805
tt16493854	7.9	3165
tt1649632	8.1	508
tt1649795	6.5	602
tt1650527	7.7	2576
tt1650552	6.2	2230
tt1652216	7.7	9924
tt1652218	7.5	6096
tt1652654	7.5	1167
tt16527564	7.3	1850
tt1653313	8.1	2376
tt16533392	7.9	1300
tt1654842	8.0	683
tt16549788	5.1	5736
tt1655078	8.5	5644
tt1655610	7.1	1582
tt1657081	6.7	2935
tt1657505	7.0	7947
tt1657563	8.6	7158
tt16583602	6.5	705
tt16584084	7.0	874
tt1658978	7.2	843
tt1659175	8.1	9890
tt1660055	8.2	21018
tt1660286	6.7	553
tt16605660	7.1	866
tt1661326	5.0	15375
tt1661526	7.6	1178
tt1661629	7.3	842
tt1662979	5.9	680
tt1663613	7.5	591
tt1663641	8.2	7575
tt1663676	7.5	46564
tt1664065	7.8	1088
tt1666209	8.0	2474
tt1666217	7.3	5417
tt1666278	7.8	7950
tt1666727	8.2	515
tt1666988	8.9	1010
tt16676408	7.3	1858
tt1668912	7.6	771
tt1669774	6.6	607
tt1670335	7.7	599
tt1670375	7.6	803
tt1670474	7.9	648
tt16711824	6.4	535
tt1671586	6.7	501
tt1672189	6.5	25212
tt16729514	6.7	14034
tt1673441	7.4	3494
tt1673449	6.1	639
tt16738756	7.5	698
tt1674023	2.9	605
tt1674117	5.9	1272
tt16742878	7.2	1349
tt16744046	7.5	6767
tt1674417	4.9	5299
tt16745502	6.8	1828
tt1674553	8.2	4254
tt1674928	6.8	3034
tt16752712	8.3	2623
tt1675276	7.7	1613
tt16755706	7.6	3898
tt16764368	7.0	882
tt1676462	8.3	2877
tt16765650	7.3	542
tt1676673	8.0	797
tt1676701	6.2	606
tt1677734	7.6	1691
tt1678020	7.4	878
tt1678749	8.2	1554
tt1679482	7.3	2482
tt16796586	7.1	739
tt1680494	9.1	696
tt1682200	7.4	1054
tt1684734	7.7	1923
tt1684910	6.6	4428
tt1685397	6.8	632
tt1685401	7.1	17397
tt1685407	7.3	2864
tt1685410	6.9	542
tt1685471	8.3	15386
tt1685484	7.3	759
tt16867040	8.1	29658
tt1688606	7.2	1540
tt1688612	7.2	4641
tt1688779	7.7	1482
tt1690364	7.7	961
tt1690397	8.6	1987
tt1690400	6.9	883
tt1690621	6.3	2017
tt16912298	6.2	1277
tt16912512	7.2	8919
tt16913068	5.6	22611
tt1691593	6.1	727
tt1691602	6.0	658
tt1692202	8.3	2326
tt16924358	7.6	563
tt1692560	7.9	547
tt1693592	8.2	23417
tt1694025	6.3	748
tt1694027	7.0	668
tt1694038	7.1	812
tt1694423	7.2	10544
tt16946130	6.6	2415
tt1695353	6.7	1195
tt1695360	8.3	146765
tt1695366	7.2	2221
tt1695583	7.2	666
tt1695746	7.3	896
tt1695989	7.5	7078
tt16968320	6.9	2183
tt1696969	8.2	1481
tt16969708	7.7	21715
tt16969944	6.7	6669
tt1697033	4.5	2676
tt16970638	8.0	5085
tt16975352	8.1	4329
tt1697793	6.6	5903
tt16978710	8.7	1007
tt1698158	7.1	861
tt1698292	8.1	1689
tt1698441	8.0	8285
tt16986646	9.1	2990
tt16991810	7.2	853
tt1699440	6.5	856
tt16994878	7.9	982
tt1699748	8.3	58645
tt1699763	6.2	510
tt17001504	6.8	3129
tt17009538	5.7	1737
tt17013106	6.4	8847
tt1701920	7.9	5322
tt1701982	7.4	1059
tt1702042	8.3	35299
tt17023468	6.1	1108
tt17036612	7.2	3983
tt17037878	6.4	1585
tt1703874	6.2	6103
tt1703925	7.8	45243
tt1703927	6.4	561
tt1704014	6.1	562
tt17042402	7.5	2136
tt17043230	6.3	13871
tt17043406	7.2	514
tt17043914	8.3	972
tt1704503	5.3	3241
tt1704637	7.8	3774
tt17047510	6.4	12049
tt17048442	7.3	4817
tt17050076	8.2	847
tt1705038	7.1	1260
tt17050700	8.0	4746
tt1705084	7.2	1422
tt1705090	7.7	1602
tt1705096	6.8	687
tt17055330	8.1	682
tt1706532	7.8	1247
tt17069148	7.5	11603
tt17070646	6.6	1152
tt1707374	7.2	1316
tt17074098	7.4	553
tt17074560	6.5	4236
tt17075746	7.0	1022
tt1707807	6.3	1571
tt17079876	8.4	838
tt17080956	8.5	5634
tt1708446	8.2	14351
tt1708523	9.1	3284
tt1709198	8.1	3585
tt1710177	7.6	1912
tt1710295	6.5	3402
tt1710308	8.6	69013
tt1710310	5.6	4029
tt1710529	7.5	681
tt1710926	7.4	596
tt1711386	8.5	5502
tt1711419	7.9	588
tt1711420	6.7	964
tt1711422	6.8	716
tt1712150	7.4	512
tt1713288	6.3	808
tt1713938	6.4	2812
tt1714050	3.9	665
tt1714204	7.5	23709
tt1714810	5.4	2271
tt1715332	7.9	764
tt1715368	3.1	2408
tt17158756	8.3	7295
tt1717343	7.6	1849
tt1717455	8.0	5946
tt1717499	8.2	885
tt1718437	4.8	849
tt1718438	6.0	3418
tt1718776	6.8	603
tt1719837	8.3	1114
tt1720601	5.6	8058
tt1720607	6.5	754
tt1720619	6.3	10664
tt1721323	6.5	1223
tt1721556	8.5	521
tt1721648	6.1	935
tt17216636	7.1	1148
tt1721666	4.6	3203
tt17220204	1.7	5032
tt17220216	7.0	50671
tt1722512	7.2	15765
tt1723760	7.2	11056
tt1723816	7.4	81552
tt1724587	8.0	8015
tt1724700	7.7	571
tt1725902	5.0	4531
tt1726576	7.4	2738
tt1726839	7.8	17161
tt1727387	7.1	9003
tt1727434	7.1	5781
tt1727444	7.3	3543
tt1727829	8.6	3439
tt1728102	6.9	40832
tt1728860	7.4	2248
tt1730374	7.4	641
tt1730523	7.0	786
tt1730535	7.3	2391
tt1730755	5.8	568
tt1731601	7.9	1767
tt1731708	7.3	517
tt1731947	7.7	586
tt17329616	7.1	899
tt1733412	6.3	597
tt1733785	8.6	82112
tt1734135	8.4	20883
tt1734537	7.9	11896
tt17346230	7.7	1971
tt17361756	7.5	6439
tt1736341	7.7	7593
tt1736398	7.5	1142
tt17371078	5.7	8740
tt17372734	6.4	3548
tt1737565	3.2	2375
tt1738090	7.4	566
tt1738321	8.1	871
tt1738340	6.2	639
tt1738419	8.0	2990
tt1739276	7.3	644
tt1739744	8.5	841
tt1739752	8.5	542
tt1739796	7.1	928
tt1740299	7.9	118860
tt17405750	7.6	894
tt1740717	7.0	537
tt1740718	3.2	2475
tt1741256	7.2	33630
tt1741647	6.9	687
tt17422182	6.3	724
tt1742340	5.9	3325
tt1742965	7.8	3113
tt1743034	6.9	816
tt1743275	7.3	786
tt1743281	6.2	1057
tt1743493	6.7	815
tt1743681	6.0	2207
tt1743880	6.5	3357
tt1743904	7.3	10734
tt1743990	8.8	2138
tt17444636	2.1	19015
tt1744638	6.8	1144
tt1745240	7.8	7453
tt1745739	8.7	3054
tt1746043	7.7	1187
tt1746428	4.1	1197
tt17473062	7.5	1505
tt1747437	7.6	527
tt1747551	6.2	2778
tt1747894	7.6	1656
tt1748166	6.6	900
tt1748277	8.3	4543
tt1748888	7.8	5355
tt17489430	6.4	763
tt1749004	7.5	10619
tt17491088	8.0	83493
tt17492848	4.3	1593
tt17494264	6.9	15392
tt17500926	6.1	1995
tt17500936	6.7	585
tt17501750	7.3	2021
tt1750269	7.8	1070
tt17506706	8.1	2110
tt1751105	7.8	24867
tt1751305	6.4	1951
tt17513352	8.6	19636
tt1751634	7.7	202131
tt17516478	7.3	529
tt17520694	6.2	788
tt1752076	8.1	5196
tt17524566	7.7	19153
tt1752508	6.6	720
tt17525252	6.3	1378
tt1753353	6.8	4237
tt17543592	7.7	26327
tt17543878	9.4	6348
tt17543896	7.1	4066
tt17544246	4.2	1449
tt17550758	6.6	1087
tt17553374	6.8	4779
tt1755473	3.9	944
tt1755893	3.8	5930
tt1756927	6.6	3196
tt1757050	7.8	2770
tt1757202	7.7	2607
tt1757812	6.7	545
tt1758429	8.5	151379
tt1758589	7.5	24731
tt1758772	7.7	26844
tt1759761	8.4	69490
tt17605198	6.2	786
tt1760943	4.4	4520
tt1761768	7.7	749
tt1761811	6.3	694
tt17632862	7.5	29088
tt1763751	6.0	1481
tt17641200	6.2	958
tt1764129	8.2	704
tt1765510	7.8	3089
tt1765622	6.6	7454
tt1766363	8.4	1829
tt1767256	6.9	1245
tt17676706	6.8	2091
tt17677144	6.5	549
tt17677860	7.7	87387
tt17678852	5.6	3527
tt1769411	7.9	3270
tt1769803	8.0	919
tt17709914	7.3	738
tt1771072	7.8	6514
tt1771742	6.8	2320
tt17720272	6.7	15583
tt1772157	6.9	1182
tt1772281	8.2	758
tt1772379	7.5	7277
tt1772447	5.9	795
tt1772452	7.0	505
tt1772685	8.1	7608
tt1772752	5.2	8536
tt1773182	6.5	2806
tt1773185	8.2	13057
tt17736234	6.5	2798
tt17736322	7.7	1699
tt17736900	3.6	1299
tt17737382	7.1	842
tt1778108	8.0	12291
tt1780262	6.9	2135
tt1780441	7.8	24349
tt1781092	8.1	655
tt1781715	7.1	680
tt1781790	7.0	701
tt1782352	7.4	7199
tt1783495	7.3	3529
tt1783844	7.9	1318
tt1783916	6.0	8454
tt1784141	7.1	6511
tt1785123	6.3	10879
tt1785129	8.4	1066
tt1785914	7.5	10120
tt1786203	6.0	1537
tt1786368	5.4	7927
tt1786704	6.4	1118
tt1787217	6.2	825
tt1788634	7.1	5654
tt1789621	7.2	1200
tt1790033	7.5	638
tt1790914	4.2	3659
tt1790954	6.6	743
tt17921714	8.4	14709
tt1794050	6.0	511
tt1794147	7.3	2975
tt1795096	8.8	35339
tt1796154	4.8	2096
tt1796960	8.3	371934
tt1797404	7.4	27217
tt1797475	6.2	6127
tt1797629	7.5	3873
tt1798274	7.3	19365
tt1798328	6.4	752
tt1798695	2.9	5002
tt1798701	7.5	2068
tt1798787	6.7	525
tt1799631	7.4	16520
tt1799834	6.9	1811
tt1800493	7.3	2103
tt1800864	7.3	5890
tt1802693	7.6	855
tt1802968	7.0	1163
tt1804880	6.9	1678
tt1805647	7.5	1430
tt1806234	9.0	30579
tt1806294	8.5	662
tt1806688	6.8	859
tt18069838	7.0	514
tt18070898	6.5	11056
tt18070984	7.3	2117
tt1807165	8.3	5295
tt18072556	8.0	9271
tt18075020	6.5	23279
tt18076310	5.4	7751
tt1807824	8.1	2408
tt1807859	7.7	2847
tt1807860	5.5	1555
tt18078792	5.3	908
tt18080088	8.5	595
tt18082212	7.7	2928
tt1808720	4.9	507
tt1808989	3.7	577
tt1809014	5.7	1281
tt1809194	7.2	2266
tt1809362	7.6	5716
tt1809413	7.8	6164
tt18094728	4.3	1276
tt1809909	2.7	705
tt1811179	8.0	4418
tt1811399	7.2	705
tt18115928	7.3	4265
tt1812523	8.2	9374
tt1815138	7.5	10971
tt18152120	7.9	525
tt1815377	6.1	531
tt1816993	6.6	3064
tt1817054	2.2	601
tt1817311	6.4	1103
tt18177528	7.4	8951
tt18182112	7.1	2019
tt1819022	7.1	10241
tt1819509	7.3	41981
tt1819545	5.2	2603
tt1819654	6.9	21504
tt1819781	6.8	625
tt1819821	8.6	1061
tt1820166	6.3	7968
tt1820225	6.4	1119
tt1820723	6.2	6470
tt1820742	7.0	7788
tt1820941	7.6	910
tt1821220	4.4	2440
tt1821229	8.4	6739
tt18214172	2.1	1272
tt1821681	7.3	43815
tt18217272	6.2	1363
tt1821771	7.9	553
tt1821820	8.8	638
tt1821877	3.2	2144
tt1821879	3.3	2678
tt1822448	6.4	2595
tt1822469	7.6	1161
tt18224728	8.7	822
tt18225192	7.5	659
tt18228732	8.1	14309
tt1823011	7.5	2959
tt18246900	6.2	548
tt18247152	7.6	16725
tt18247270	7.0	552
tt18249282	8.6	11450
tt18250904	7.0	10026
tt1825122	6.5	1607
tt1825133	7.7	18690
tt1825371	8.0	733
tt1825375	4.1	1474
tt1825482	4.6	1245
tt18257378	8.3	2107
tt18258908	6.1	3984
tt18259204	6.5	2016
tt18260370	8.1	5313
tt18260538	5.9	8715
tt18260550	7.5	1712
tt1826071	5.6	4802
tt18261546	6.3	614
tt18265020	7.0	1118
tt18265192	6.4	1108
tt18265816	6.2	545
tt18266546	6.2	750
tt1826805	7.1	22073
tt1826940	7.8	258243
tt1826951	3.1	995
tt1826989	5.0	4466
tt1827042	7.5	1008
tt1827070	8.2	1268
tt18271440	7.8	1764
tt1827163	5.2	1595
tt18273514	6.2	703
tt18273742	6.3	1744
tt18274172	6.4	807
tt18274188	6.7	2485
tt1827733	8.3	1353
tt1827882	7.1	3664
tt18280522	7.6	2047
tt1828238	6.6	2712
tt1828246	6.9	9723
tt1828327	7.5	39573
tt18285002	3.7	809
tt18291136	6.1	9657
tt1829891	7.3	2432
tt18299058	6.1	1811
tt18302114	7.2	3058
tt1830238	8.0	3674
tt1830332	7.2	1709
tt18303546	7.5	3190
tt1830379	8.4	45973
tt1830491	6.1	14441
tt1830617	7.9	137576
tt1830622	6.8	3481
tt1830888	6.7	6143
tt1830924	3.2	1985
tt18311412	7.3	2758
tt1831164	9.0	100452
tt18314214	6.1	4581
tt1831575	7.3	5186
tt1831804	5.7	32379
tt1832045	7.6	13718
tt1832668	8.9	7590
tt18328858	7.3	2623
tt1832979	7.7	58911
tt18330034	7.4	625
tt18332840	7.2	976
tt1833285	8.1	18754
tt18332852	8.3	2296
tt1833403	5.7	2664
tt1833558	4.3	1882
tt18335752	8.3	90867
tt1834598	7.4	1842
tt18347622	7.3	65234
tt1835129	7.7	5820
tt18351584	6.9	5199
tt18352538	8.0	5395
tt1836037	8.3	42655
tt18361656	6.6	1731
tt1836195	6.8	17316
tt1836237	7.1	2013
tt1836417	6.7	654
tt1836419	4.8	549
tt1837341	5.8	1469
tt18374408	7.6	1140
tt1837492	7.4	332400
tt1837576	7.7	82784
tt1837642	7.8	128128
tt1837654	7.3	49687
tt18377792	6.9	833
tt1837855	6.6	657
tt18378942	7.2	1098
tt18382028	7.0	2686
tt1839337	6.5	13905
tt1839417	6.9	2605
tt1839481	5.7	1516
tt1839497	4.7	1840
tt1839578	8.5	200514
tt1839632	4.1	508
tt18396468	7.8	500
tt1839683	7.8	21857
tt18396952	5.5	3162
tt1840429	5.5	2209
tt1840973	8.6	1843
tt1841108	5.9	1770
tt1841204	4.5	2091
tt18412092	7.3	6674
tt18412104	6.5	1049
tt1841321	8.0	8373
tt18413548	7.6	1267
tt1841462	8.7	611
tt1842127	7.3	10648
tt1842530	6.8	21619
tt1842793	8.5	2388
tt1842973	6.6	953
tt1843230	7.7	244789
tt1843323	6.5	9680
tt1843546	8.1	2605
tt1843675	8.3	619
tt1843678	8.0	11935
tt1843894	7.9	1388
tt1844181	7.2	565
tt1844624	7.9	356994
tt1844923	8.2	24755
tt1845307	6.7	111288
tt1845887	6.5	1487
tt1846197	6.9	4064
tt1847054	3.4	1959
tt1847445	8.4	5537
tt1847521	6.1	1896
tt1848220	7.0	20969
tt18482892	7.7	11236
tt1849622	6.5	2104
tt1850458	5.8	13191
tt1850596	7.7	1662
tt1851040	6.6	6873
tt1851730	8.6	545
tt1854226	8.8	4441
tt18545980	7.9	2207
tt18546730	7.1	31920
tt18552362	6.4	2944
tt18556180	6.7	2662
tt1855924	8.3	1269
tt1856010	8.6	551065
tt18561422	6.7	2572
tt18566094	6.7	1007
tt18566706	5.9	548
tt1856983	7.3	836
tt18573724	7.6	9097
tt18574004	7.1	1653
tt1857425	8.1	1283
tt1857432	8.8	543
tt1859879	6.1	1053
tt1861225	7.7	2480
tt1861312	8.3	1672
tt1861510	6.0	697
tt1863526	7.4	4260
tt1863997	3.5	2114
tt1864017	8.0	2248
tt1864750	8.2	4949
tt1865572	6.8	529
tt1865718	8.9	163514
tt1865740	7.4	5201
tt1865769	6.2	20974
tt1866426	6.1	1281
tt1866570	5.8	3770
tt1866609	7.4	1220
tt1867462	7.0	901
tt1868207	7.1	766
tt1868555	8.3	1621
tt1868745	4.8	914
tt18689150	5.0	1167
tt18689540	8.4	3878
tt1869152	6.0	3735
tt1869454	8.0	120596
tt18699118	6.0	4437
tt1870479	8.6	131937
tt1870946	7.9	770
tt1870949	7.9	1719
tt1871037	8.0	1856
tt1871111	8.2	1723
tt1871731	7.8	10395
tt1872328	7.3	1797
tt1872641	8.2	607
tt1873887	5.2	639
tt1874066	7.7	2878
tt18747550	8.9	791
tt18750552	8.1	3177
tt18753124	7.0	593
tt1875337	6.8	617
tt18767204	7.4	2237
tt1876868	6.5	516
tt1877005	6.2	1749
tt1877010	7.6	1824
tt1877138	8.4	747
tt1877368	8.6	14502
tt1877514	9.1	32589
tt1877889	7.9	17071
tt1877895	8.6	1050
tt18783984	6.1	3228
tt1878538	7.3	627
tt1878805	6.9	9391
tt1879599	7.3	1918
tt1879713	7.2	1324
tt1880898	6.4	1735
tt18815464	7.7	1699
tt1882240	7.5	2564
tt18827746	5.8	2288
tt1882928	8.6	3595
tt1883092	8.4	34472
tt18831118	5.2	11001
tt1883671	4.5	1684
tt1883877	5.0	507
tt1884856	7.3	4589
tt1885032	8.4	769
tt1885102	6.4	7970
tt1885304	8.0	1974
tt1885537	7.2	766
tt1885560	4.3	859
tt1885777	4.6	531
tt1886866	5.1	899
tt1888075	7.8	31552
tt1888795	3.6	1217
tt1889883	8.2	4038
tt1890725	6.2	2434
tt18923754	8.1	77987
tt18926116	6.4	2530
tt18926162	8.0	15481
tt1893088	2.0	2414
tt1893520	6.5	608
tt18936898	8.6	823
tt18953164	6.6	1207
tt18970038	7.7	4069
tt18970124	7.1	14500
tt18970320	6.5	1281
tt18970454	6.7	9906
tt18974452	7.4	3095
tt18974548	7.5	912
tt18974572	6.6	4539
tt1898069	7.6	96769
tt1898575	5.9	747
tt18988142	6.7	1608
tt1899022	7.2	1335
tt1899047	7.2	717
tt1899085	5.9	584
tt1900118	7.6	629
tt19001296	6.4	801
tt1901983	7.7	705
tt19037550	8.4	5719
tt19037620	6.0	903
tt19049680	6.7	2003
tt19050000	7.0	3775
tt19050552	6.3	577
tt19064770	7.7	5058
tt19072562	8.0	11532
tt19073236	7.1	1192
tt1907374	7.6	1797
tt19079130	5.9	1808
tt1909015	8.9	28170
tt1909447	7.0	13237
tt1909463	6.7	1969
tt1910272	8.8	86065
tt1910645	6.6	8929
tt1910969	4.4	636
tt19115260	8.6	4941
tt1911883	4.3	1447
tt1912155	8.3	717
tt1913273	8.1	17624
tt19177348	8.0	4120
tt1919418	7.6	2399
tt1919814	6.3	647
tt1921518	7.8	1740
tt19223420	7.3	1992
tt1922373	6.3	958
tt19231492	7.6	68024
tt1923623	8.3	3417
tt19238142	7.6	575
tt19246566	5.3	580
tt19246582	4.2	612
tt1925393	9.0	1931
tt19265084	6.7	558
tt19265192	7.1	604
tt19266944	6.5	782
tt1926910	7.9	599
tt1927327	8.1	689
tt1928307	6.1	6918
tt1928881	7.8	579
tt19296314	8.1	5775
tt1929675	6.5	2373
tt1929678	8.5	619
tt19298882	8.0	587
tt1930123	6.7	5061
tt1932308	7.6	592
tt1933073	7.7	1747
tt1933549	6.9	984
tt1933836	4.4	1060
tt1933854	4.6	2448
tt1933858	7.3	510
tt1934564	8.2	1668
tt1934673	8.7	3985
tt1934806	1.1	1894
tt1934818	4.5	2702
tt1935066	7.9	1692
tt1935298	6.8	1751
tt19355272	7.3	3065
tt19356182	3.7	1282
tt19356316	8.4	701
tt19357598	6.9	1070
tt1936037	6.4	848
tt19361940	5.8	606
tt1936532	7.8	17068
tt19369032	7.4	1140
tt19370256	8.6	7126
tt19372336	6.4	631
tt19380952	6.5	2427
tt19381692	7.5	7707
tt19383446	6.3	531
tt19383936	7.4	1313
tt19386374	7.6	527
tt19386538	8.2	3070
tt19387554	7.0	1196
tt19387578	6.5	504
tt19389564	6.7	2139
tt19389572	7.1	549
tt19389868	6.3	689
tt1939256	7.4	861
tt19394168	6.6	11041
tt19394272	6.7	1949
tt19395018	6.7	21076
tt19396436	9.1	631
tt19398016	7.7	1105
tt19398068	5.8	1198
tt19399602	5.8	1161
tt19408064	8.0	2087
tt19410124	6.5	963
tt1941928	7.9	1322
tt1942147	8.0	2405
tt1942171	6.4	541
tt1942683	8.4	50459
tt1942919	7.1	8669
tt1943276	5.3	1678
tt19434166	7.3	854
tt1943524	7.7	18246
tt1943898	8.1	1781
tt1945730	7.7	1735
tt1945937	7.6	687
tt1947866	7.7	568
tt1948541	8.6	3692
tt1948830	4.1	2079
tt19488704	6.9	668
tt1949012	7.0	6370
tt19495202	7.3	1039
tt1949650	8.5	2049
tt1949720	7.5	8574
tt19500224	7.2	19449
tt19503218	6.1	7331
tt1950799	8.2	3579
tt19512096	8.2	731
tt19514434	7.1	1227
tt19516036	7.0	6648
tt1954347	7.6	65774
tt1954630	7.5	1482
tt1954804	7.4	8380
tt1955162	8.3	2302
tt1955311	7.8	4725
tt1956017	7.4	11070
tt1958961	7.9	33840
tt1960029	7.5	3327
tt1960255	5.2	4784
tt19636762	6.6	1641
tt19636984	7.0	5684
tt19637538	7.1	3372
tt1963853	4.1	1270
tt1967111	8.6	1140
tt19671142	5.9	781
tt1967620	5.9	2084
tt1967685	6.7	1220
tt1968961	7.8	1072
tt1970923	8.1	2176
tt1971245	5.6	1526
tt19723558	5.5	3965
tt19723614	7.1	1468
tt19723700	5.9	819
tt19723774	6.5	1211
tt19723864	5.3	707
tt19723990	6.1	998
tt19724076	5.0	1540
tt1973047	3.6	732
tt19733404	7.9	1030
tt19734104	6.8	5495
tt1973552	8.2	673
tt1973692	8.1	10700
tt1973695	6.0	787
tt1974470	6.9	1493
tt1974895	8.0	842
tt1974934	4.3	609
tt19757508	6.8	5884
tt19759234	5.7	766
tt19768024	5.0	58657
tt1978200	6.5	578
tt1978319	6.8	509
tt1978355	7.2	778
tt19783762	6.7	2237
tt19783832	8.0	1343
tt19784922	6.3	936
tt19785210	6.8	7494
